inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,20.106601717798213,17.606601717798213,14.106601717798213,11.035533905932738,7.035533905932738,3.5355339059327378,1.5,2.8284271247461903,6.32842712474619,10.82842712474619,15.82842712474619,21.32842712474619,inf,inf
inf,20.071067811865476,16.571067811865476,13.071067811865476,10.571067811865476,inf,inf,0,inf,inf,inf,inf,20.071067811865476,21.571067811865476,inf
inf,18.449747468305834,15.949747468305834,12.949747468305834,10.449747468305834,8.449747468305834,4.949747468305833,4.0,2.8284271247461903,5.32842712474619,inf,inf,inf,21.48528137423857,inf
inf,19.949747468305834,17.192388155425117,15.278174593052022,11.278174593052022,10.449747468305834,9.949747468305834,8.485281374238571,5.32842712474619,7.0710678118654755,9.571067811865476,inf,inf,inf,inf
inf,20.727922061357855,inf,inf,13.278174593052022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,22.727922061357855,19.606601717798213,16.106601717798213,14.778174593052022,18.935028842544405,25.4350288425444,30.435028842544405,35.935028842544405,40.4350288425444,43.4350288425444,46.935028842544405,48.935028842544405,50.435028842544405,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
